Id,income,income_binary,is_conflicting_duplicate_features
17466,<=50K,0,False
17467,>50K,1,False
17468,<=50K,0,False
17469,<=50K,0,False
17470,<=50K,0,False
17471,>50K,1,False
17472,<=50K,0,False
17473,<=50K,0,False
17474,<=50K,0,False
17475,<=50K,0,False
17476,>50K,1,False
17477,>50K,1,False
17478,<=50K,0,False
17479,<=50K,0,False
17480,>50K,1,False
17481,<=50K,0,False
17482,<=50K,0,False
17483,>50K,1,False
17484,<=50K,0,False
17485,>50K,1,False
17486,>50K,1,False
17487,<=50K,0,False
17488,>50K,1,False
17489,<=50K,0,False
17490,>50K,1,False
17491,<=50K,0,False
17492,<=50K,0,False
17493,<=50K,0,False
17494,<=50K,0,False
17495,<=50K,0,False
17496,<=50K,0,False
17497,<=50K,0,False
17498,<=50K,0,False
17499,<=50K,0,False
17500,<=50K,0,False
17501,<=50K,0,False
17502,>50K,1,False
17503,>50K,1,False
17504,<=50K,0,False
17505,>50K,1,False
17506,<=50K,0,False
17507,<=50K,0,False
17508,<=50K,0,False
17509,>50K,1,False
17510,<=50K,0,False
17511,<=50K,0,False
17512,<=50K,0,False
17513,<=50K,0,False
17514,<=50K,0,False
17515,<=50K,0,False
17516,>50K,1,False
17517,<=50K,0,False
17518,<=50K,0,False
17519,>50K,1,False
17520,<=50K,0,False
17521,<=50K,0,False
17522,<=50K,0,False
17523,<=50K,0,False
17524,<=50K,0,False
17525,<=50K,0,False
17526,<=50K,0,False
17527,<=50K,0,False
17528,<=50K,0,False
17529,<=50K,0,False
17530,>50K,1,False
17531,<=50K,0,False
17532,<=50K,0,False
17533,>50K,1,False
17534,<=50K,0,False
17535,>50K,1,False
17536,<=50K,0,False
17537,<=50K,0,False
17538,<=50K,0,False
17539,<=50K,0,False
17540,<=50K,0,False
17541,<=50K,0,False
17542,<=50K,0,False
17543,>50K,1,False
17544,<=50K,0,False
17545,>50K,1,False
17546,<=50K,0,False
17547,<=50K,0,False
17548,<=50K,0,False
17549,>50K,1,False
17550,<=50K,0,False
17551,<=50K,0,False
17552,<=50K,0,False
17553,<=50K,0,False
17554,>50K,1,False
17555,>50K,1,False
17556,<=50K,0,False
17557,>50K,1,False
17558,<=50K,0,False
17559,>50K,1,False
17560,<=50K,0,False
17561,<=50K,0,False
17562,<=50K,0,False
17563,<=50K,0,False
17564,>50K,1,False
17565,>50K,1,False
17566,<=50K,0,False
17567,<=50K,0,False
17568,<=50K,0,False
17569,>50K,1,False
17570,<=50K,0,False
17571,>50K,1,False
17572,<=50K,0,False
17573,<=50K,0,False
17574,<=50K,0,False
17575,>50K,1,False
17576,<=50K,0,False
17577,<=50K,0,False
17578,<=50K,0,False
17579,>50K,1,False
17580,<=50K,0,False
17581,<=50K,0,False
17582,<=50K,0,False
17583,<=50K,0,False
17584,<=50K,0,False
17585,<=50K,0,False
17586,<=50K,0,False
17587,<=50K,0,False
17588,<=50K,0,False
17589,<=50K,0,False
17590,>50K,1,False
17591,<=50K,0,False
17592,>50K,1,False
17593,<=50K,0,False
17594,<=50K,0,False
17595,<=50K,0,False
17596,>50K,1,False
17597,<=50K,0,False
17598,<=50K,0,False
17599,>50K,1,False
17600,<=50K,0,False
17601,<=50K,0,False
17602,>50K,1,False
17603,<=50K,0,False
17604,<=50K,0,False
17605,<=50K,0,False
17606,<=50K,0,False
17607,>50K,1,False
17608,<=50K,0,False
17609,>50K,1,False
17610,<=50K,0,False
17611,>50K,1,False
17612,<=50K,0,False
17613,>50K,1,False
17614,<=50K,0,False
17615,>50K,1,False
17616,>50K,1,False
17617,<=50K,0,False
17618,>50K,1,False
17619,<=50K,0,False
17620,<=50K,0,False
17621,<=50K,0,False
17622,>50K,1,False
17623,<=50K,0,False
17624,<=50K,0,False
17625,<=50K,0,False
17626,>50K,1,False
17627,<=50K,0,False
17628,<=50K,0,False
17629,<=50K,0,False
17630,<=50K,0,False
17631,<=50K,0,False
17632,<=50K,0,False
17633,<=50K,0,False
17634,<=50K,0,False
17635,<=50K,0,False
17636,<=50K,0,False
17637,<=50K,0,False
17638,<=50K,0,False
17639,<=50K,0,False
17640,<=50K,0,False
17641,<=50K,0,False
17642,>50K,1,False
17643,<=50K,0,False
17644,<=50K,0,False
17645,<=50K,0,False
17646,<=50K,0,False
17647,<=50K,0,False
17648,<=50K,0,False
17649,<=50K,0,False
17650,>50K,1,False
17651,<=50K,0,False
17652,>50K,1,False
17653,<=50K,0,False
17654,>50K,1,False
17655,<=50K,0,False
17656,<=50K,0,False
17657,<=50K,0,False
17658,>50K,1,False
17659,<=50K,0,False
17660,<=50K,0,False
17661,<=50K,0,False
17662,<=50K,0,False
17663,>50K,1,False
17664,<=50K,0,False
17665,>50K,1,False
17666,<=50K,0,False
17667,<=50K,0,False
17668,<=50K,0,False
17669,>50K,1,False
17670,<=50K,0,False
17671,>50K,1,False
17672,<=50K,0,False
17673,<=50K,0,False
17674,<=50K,0,False
17675,<=50K,0,False
17676,<=50K,0,False
17677,>50K,1,False
17678,<=50K,0,False
17679,>50K,1,False
17680,<=50K,0,False
17681,>50K,1,False
17682,<=50K,0,False
17683,<=50K,0,False
17684,<=50K,0,False
17685,<=50K,0,False
17686,>50K,1,False
17687,<=50K,0,False
17688,<=50K,0,False
17689,<=50K,0,False
17690,<=50K,0,False
17691,<=50K,0,False
17692,<=50K,0,False
17693,<=50K,0,False
17694,>50K,1,False
17695,<=50K,0,False
17696,<=50K,0,False
17697,<=50K,0,False
17698,<=50K,0,False
17699,>50K,1,False
17700,<=50K,0,False
17701,<=50K,0,False
17702,<=50K,0,False
17703,>50K,1,False
17704,>50K,1,False
17705,<=50K,0,False
17706,<=50K,0,False
17707,<=50K,0,False
17708,<=50K,0,False
17709,<=50K,0,False
17710,<=50K,0,False
17711,<=50K,0,False
17712,>50K,1,False
17713,<=50K,0,False
17714,>50K,1,False
17715,<=50K,0,False
17716,<=50K,0,False
17717,<=50K,0,False
17718,>50K,1,False
17719,<=50K,0,False
17720,<=50K,0,False
17721,>50K,1,False
17722,>50K,1,False
17723,<=50K,0,False
17724,<=50K,0,False
17725,>50K,1,False
17726,>50K,1,False
17727,>50K,1,False
17728,>50K,1,False
17729,<=50K,0,False
17730,<=50K,0,False
17731,>50K,1,False
17732,>50K,1,False
17733,>50K,1,False
17734,>50K,1,False
17735,>50K,1,False
17736,<=50K,0,False
17737,<=50K,0,False
17738,>50K,1,False
17739,<=50K,0,False
17740,<=50K,0,False
17741,<=50K,0,False
17742,<=50K,0,False
17743,<=50K,0,False
17744,<=50K,0,False
17745,>50K,1,False
17746,>50K,1,False
17747,<=50K,0,False
17748,<=50K,0,False
17749,>50K,1,False
17750,>50K,1,False
17751,<=50K,0,False
17752,>50K,1,False
17753,<=50K,0,False
17754,<=50K,0,False
17755,<=50K,0,False
17756,<=50K,0,False
17757,<=50K,0,False
17758,<=50K,0,False
17759,<=50K,0,False
17760,>50K,1,False
17761,<=50K,0,False
17762,<=50K,0,False
17763,<=50K,0,False
17764,<=50K,0,False
17765,<=50K,0,False
17766,<=50K,0,False
17767,>50K,1,False
17768,<=50K,0,False
17769,<=50K,0,False
17770,<=50K,0,False
17771,>50K,1,False
17772,>50K,1,False
17773,<=50K,0,False
17774,<=50K,0,False
17775,>50K,1,False
17776,<=50K,0,False
17777,<=50K,0,False
17778,>50K,1,False
17779,<=50K,0,False
17780,<=50K,0,False
17781,<=50K,0,False
17782,<=50K,0,False
17783,<=50K,0,False
17784,<=50K,0,False
17785,<=50K,0,False
17786,<=50K,0,False
17787,<=50K,0,False
17788,<=50K,0,False
17789,<=50K,0,False
17790,<=50K,0,False
17791,<=50K,0,False
17792,<=50K,0,False
17793,<=50K,0,False
17794,<=50K,0,False
17795,<=50K,0,False
17796,>50K,1,False
17797,<=50K,0,False
17798,>50K,1,False
17799,<=50K,0,False
17800,<=50K,0,False
17801,<=50K,0,False
17802,<=50K,0,False
17803,<=50K,0,False
17804,<=50K,0,False
17805,<=50K,0,False
17806,<=50K,0,False
17807,<=50K,0,False
17808,<=50K,0,False
17809,<=50K,0,False
17810,<=50K,0,False
17811,<=50K,0,False
17812,<=50K,0,False
17813,<=50K,0,False
17814,<=50K,0,False
17815,<=50K,0,False
17816,<=50K,0,False
17817,<=50K,0,False
17818,>50K,1,False
17819,<=50K,0,False
17820,<=50K,0,False
17821,<=50K,0,False
17822,<=50K,0,False
17823,<=50K,0,False
17824,<=50K,0,False
17825,<=50K,0,False
17826,<=50K,0,False
17827,>50K,1,False
17828,<=50K,0,False
17829,<=50K,0,False
17830,<=50K,0,False
17831,<=50K,0,False
17832,<=50K,0,False
17833,<=50K,0,False
17834,<=50K,0,False
17835,<=50K,0,False
17836,>50K,1,False
17837,<=50K,0,False
17838,<=50K,0,False
17839,<=50K,0,False
17840,<=50K,0,False
17841,<=50K,0,False
17842,<=50K,0,False
17843,<=50K,0,False
17844,<=50K,0,False
17845,<=50K,0,False
17846,>50K,1,False
17847,<=50K,0,False
17848,>50K,1,False
17849,>50K,1,False
17850,<=50K,0,False
17851,>50K,1,False
17852,>50K,1,False
17853,>50K,1,False
17854,<=50K,0,False
17855,>50K,1,False
17856,<=50K,0,False
17857,>50K,1,False
17858,<=50K,0,False
17859,<=50K,0,False
17860,>50K,1,False
17861,>50K,1,False
17862,<=50K,0,False
17863,<=50K,0,False
17864,<=50K,0,False
17865,<=50K,0,False
17866,<=50K,0,False
17867,<=50K,0,False
17868,<=50K,0,False
17869,<=50K,0,False
17870,<=50K,0,False
17871,<=50K,0,False
17872,>50K,1,False
17873,<=50K,0,False
17874,<=50K,0,False
17875,>50K,1,False
17876,<=50K,0,False
17877,<=50K,0,False
17878,<=50K,0,False
17879,<=50K,0,False
17880,<=50K,0,False
17881,<=50K,0,False
17882,<=50K,0,False
17883,>50K,1,False
17884,<=50K,0,False
17885,<=50K,0,False
17886,<=50K,0,False
17887,>50K,1,False
17888,<=50K,0,False
17889,>50K,1,False
17890,<=50K,0,False
17891,>50K,1,False
17892,<=50K,0,False
17893,>50K,1,False
17894,<=50K,0,False
17895,<=50K,0,False
17896,<=50K,0,False
17897,>50K,1,False
17898,<=50K,0,False
17899,<=50K,0,False
17900,<=50K,0,False
17901,<=50K,0,False
17902,<=50K,0,False
17903,<=50K,0,False
17904,<=50K,0,False
17905,<=50K,0,False
17906,<=50K,0,False
17907,>50K,1,False
17908,<=50K,0,False
17909,<=50K,0,False
17910,<=50K,0,False
17911,<=50K,0,False
17912,<=50K,0,False
17913,>50K,1,False
17914,<=50K,0,False
17915,<=50K,0,False
17916,<=50K,0,False
17917,<=50K,0,False
17918,>50K,1,False
17919,<=50K,0,False
17920,<=50K,0,False
17921,<=50K,0,False
17922,>50K,1,False
17923,<=50K,0,False
17924,<=50K,0,False
17925,<=50K,0,False
17926,<=50K,0,False
17927,<=50K,0,False
17928,<=50K,0,False
17929,<=50K,0,False
17930,<=50K,0,False
17931,<=50K,0,False
17932,<=50K,0,False
17933,<=50K,0,False
17934,>50K,1,False
17935,>50K,1,False
17936,>50K,1,False
17937,<=50K,0,False
17938,<=50K,0,False
17939,<=50K,0,False
17940,<=50K,0,False
17941,<=50K,0,False
17942,<=50K,0,False
17943,<=50K,0,False
17944,<=50K,0,False
17945,>50K,1,False
17946,>50K,1,False
17947,<=50K,0,False
17948,<=50K,0,False
17949,<=50K,0,False
17950,<=50K,0,False
17951,<=50K,0,False
17952,<=50K,0,False
17953,<=50K,0,False
17954,>50K,1,False
17955,<=50K,0,False
17956,<=50K,0,False
17957,<=50K,0,False
17958,<=50K,0,False
17959,>50K,1,False
17960,<=50K,0,False
17961,<=50K,0,False
17962,<=50K,0,False
17963,<=50K,0,False
17964,<=50K,0,False
17965,<=50K,0,False
17966,<=50K,0,False
17967,<=50K,0,False
17968,<=50K,0,False
17969,<=50K,0,False
17970,<=50K,0,False
17971,<=50K,0,False
17972,<=50K,0,False
17973,>50K,1,False
17974,>50K,1,False
17975,<=50K,0,False
17976,>50K,1,False
17977,<=50K,0,False
17978,<=50K,0,False
17979,>50K,1,False
17980,<=50K,0,False
17981,<=50K,0,False
17982,<=50K,0,False
17983,<=50K,0,False
17984,>50K,1,False
17985,>50K,1,False
17986,<=50K,0,False
17987,<=50K,0,False
17988,>50K,1,False
17989,>50K,1,False
17990,<=50K,0,False
17991,<=50K,0,False
17992,<=50K,0,False
17993,<=50K,0,False
17994,<=50K,0,False
17995,<=50K,0,False
17996,<=50K,0,False
17997,>50K,1,False
17998,<=50K,0,False
17999,>50K,1,False
18000,<=50K,0,False
18001,<=50K,0,False
18002,<=50K,0,False
18003,<=50K,0,False
18004,>50K,1,False
18005,<=50K,0,False
18006,<=50K,0,False
18007,<=50K,0,False
18008,>50K,1,False
18009,<=50K,0,False
18010,<=50K,0,False
18011,<=50K,0,False
18012,<=50K,0,False
18013,<=50K,0,False
18014,<=50K,0,False
18015,>50K,1,False
18016,<=50K,0,False
18017,<=50K,0,False
18018,>50K,1,False
18019,<=50K,0,False
18020,<=50K,0,False
18021,>50K,1,False
18022,>50K,1,False
18023,>50K,1,False
18024,<=50K,0,False
18025,<=50K,0,False
18026,<=50K,0,False
18027,<=50K,0,False
18028,<=50K,0,False
18029,<=50K,0,False
18030,<=50K,0,False
18031,<=50K,0,False
18032,<=50K,0,False
18033,<=50K,0,False
18034,>50K,1,False
18035,>50K,1,False
18036,<=50K,0,False
18037,<=50K,0,False
18038,<=50K,0,False
18039,<=50K,0,False
18040,<=50K,0,False
18041,>50K,1,False
18042,<=50K,0,False
18043,<=50K,0,False
18044,<=50K,0,False
18045,<=50K,0,False
18046,<=50K,0,False
18047,<=50K,0,False
18048,<=50K,0,False
18049,<=50K,0,False
18050,>50K,1,False
18051,<=50K,0,False
18052,<=50K,0,False
18053,>50K,1,False
18054,>50K,1,False
18055,<=50K,0,False
18056,<=50K,0,False
18057,>50K,1,False
18058,>50K,1,False
18059,<=50K,0,False
18060,<=50K,0,False
18061,<=50K,0,False
18062,>50K,1,False
18063,<=50K,0,False
18064,<=50K,0,False
18065,<=50K,0,False
18066,<=50K,0,False
18067,<=50K,0,False
18068,<=50K,0,False
18069,>50K,1,False
18070,>50K,1,False
18071,<=50K,0,False
18072,<=50K,0,False
18073,>50K,1,False
18074,>50K,1,False
18075,>50K,1,False
18076,<=50K,0,False
18077,<=50K,0,False
18078,<=50K,0,False
18079,<=50K,0,False
18080,<=50K,0,False
18081,<=50K,0,False
18082,>50K,1,False
18083,<=50K,0,False
18084,<=50K,0,False
18085,<=50K,0,False
18086,<=50K,0,False
18087,>50K,1,False
18088,<=50K,0,False
18089,>50K,1,False
18090,<=50K,0,False
18091,<=50K,0,False
18092,<=50K,0,False
18093,>50K,1,False
18094,<=50K,0,False
18095,>50K,1,False
18096,<=50K,0,False
18097,>50K,1,False
18098,<=50K,0,False
18099,<=50K,0,False
18100,<=50K,0,False
18101,>50K,1,False
18102,>50K,1,False
18103,<=50K,0,False
18104,>50K,1,False
18105,<=50K,0,False
18106,>50K,1,False
18107,<=50K,0,False
18108,>50K,1,False
18109,<=50K,0,False
18110,>50K,1,False
18111,<=50K,0,False
18112,<=50K,0,False
18113,<=50K,0,False
18114,<=50K,0,False
18115,<=50K,0,False
18116,<=50K,0,False
18117,>50K,1,False
18118,<=50K,0,False
18119,>50K,1,False
18120,<=50K,0,False
18121,<=50K,0,False
18122,>50K,1,False
18123,<=50K,0,False
18124,<=50K,0,False
18125,<=50K,0,False
18126,>50K,1,False
18127,<=50K,0,False
18128,<=50K,0,False
18129,<=50K,0,False
18130,<=50K,0,False
18131,>50K,1,False
18132,<=50K,0,False
18133,<=50K,0,False
18134,>50K,1,False
18135,>50K,1,False
18136,<=50K,0,False
18137,<=50K,0,False
18138,>50K,1,False
18139,<=50K,0,False
18140,<=50K,0,False
18141,<=50K,0,False
18142,<=50K,0,False
18143,<=50K,0,False
18144,<=50K,0,False
18145,>50K,1,False
18146,<=50K,0,False
18147,<=50K,0,False
18148,<=50K,0,False
18149,<=50K,0,False
18150,>50K,1,False
18151,<=50K,0,False
18152,<=50K,0,False
18153,<=50K,0,False
18154,<=50K,0,False
18155,<=50K,0,False
18156,<=50K,0,False
18157,>50K,1,False
18158,<=50K,0,False
18159,<=50K,0,False
18160,<=50K,0,False
18161,<=50K,0,False
18162,<=50K,0,False
18163,>50K,1,False
18164,<=50K,0,False
18165,<=50K,0,False
18166,>50K,1,False
18167,>50K,1,False
18168,<=50K,0,False
18169,<=50K,0,False
18170,<=50K,0,False
18171,<=50K,0,False
18172,<=50K,0,False
18173,<=50K,0,False
18174,<=50K,0,False
18175,<=50K,0,False
18176,<=50K,0,False
18177,>50K,1,False
18178,<=50K,0,False
18179,<=50K,0,False
18180,<=50K,0,False
18181,<=50K,0,False
18182,<=50K,0,False
18183,<=50K,0,False
18184,>50K,1,False
18185,<=50K,0,False
18186,<=50K,0,False
18187,>50K,1,False
18188,<=50K,0,False
18189,<=50K,0,False
18190,<=50K,0,False
18191,<=50K,0,False
18192,<=50K,0,False
18193,<=50K,0,False
18194,>50K,1,False
18195,<=50K,0,False
18196,>50K,1,False
18197,<=50K,0,False
18198,<=50K,0,False
18199,<=50K,0,False
18200,>50K,1,False
18201,<=50K,0,False
18202,<=50K,0,False
18203,<=50K,0,False
18204,<=50K,0,False
18205,<=50K,0,False
18206,<=50K,0,False
18207,>50K,1,False
18208,<=50K,0,False
18209,>50K,1,False
18210,<=50K,0,False
18211,>50K,1,False
18212,>50K,1,False
18213,>50K,1,False
18214,<=50K,0,False
18215,>50K,1,False
18216,<=50K,0,False
18217,<=50K,0,False
18218,<=50K,0,False
18219,<=50K,0,False
18220,<=50K,0,False
18221,<=50K,0,False
18222,>50K,1,False
18223,<=50K,0,False
18224,<=50K,0,False
18225,>50K,1,False
18226,>50K,1,False
18227,<=50K,0,False
18228,>50K,1,False
18229,<=50K,0,False
18230,<=50K,0,False
18231,>50K,1,False
18232,>50K,1,False
18233,<=50K,0,False
18234,<=50K,0,False
18235,<=50K,0,False
18236,<=50K,0,False
18237,>50K,1,False
18238,<=50K,0,False
18239,>50K,1,False
18240,>50K,1,False
18241,>50K,1,False
18242,<=50K,0,False
18243,<=50K,0,False
18244,<=50K,0,False
18245,>50K,1,False
18246,<=50K,0,False
18247,>50K,1,False
18248,<=50K,0,False
18249,<=50K,0,False
18250,<=50K,0,False
18251,<=50K,0,False
18252,<=50K,0,False
18253,<=50K,0,False
18254,<=50K,0,False
18255,<=50K,0,False
18256,<=50K,0,False
18257,<=50K,0,False
18258,<=50K,0,False
18259,>50K,1,False
18260,<=50K,0,False
18261,<=50K,0,False
18262,<=50K,0,False
18263,<=50K,0,False
18264,<=50K,0,False
18265,<=50K,0,False
18266,<=50K,0,False
18267,<=50K,0,False
18268,>50K,1,False
18269,<=50K,0,False
18270,<=50K,0,False
18271,<=50K,0,False
18272,<=50K,0,False
18273,<=50K,0,False
18274,>50K,1,False
18275,<=50K,0,False
18276,<=50K,0,False
18277,>50K,1,False
18278,>50K,1,False
18279,<=50K,0,False
18280,>50K,1,False
18281,<=50K,0,False
18282,>50K,1,False
18283,>50K,1,False
18284,>50K,1,False
18285,<=50K,0,False
18286,<=50K,0,False
18287,<=50K,0,False
18288,<=50K,0,False
18289,>50K,1,False
18290,<=50K,0,False
18291,<=50K,0,False
18292,<=50K,0,False
18293,>50K,1,False
18294,<=50K,0,False
18295,<=50K,0,False
18296,<=50K,0,False
18297,<=50K,0,False
18298,>50K,1,False
18299,<=50K,0,False
18300,<=50K,0,False
18301,<=50K,0,False
18302,>50K,1,False
18303,<=50K,0,False
18304,<=50K,0,False
18305,>50K,1,False
18306,>50K,1,False
18307,>50K,1,False
18308,<=50K,0,False
18309,>50K,1,False
18310,>50K,1,False
18311,>50K,1,False
18312,>50K,1,False
18313,<=50K,0,False
18314,<=50K,0,False
18315,>50K,1,False
18316,<=50K,0,False
18317,<=50K,0,False
18318,<=50K,0,False
18319,<=50K,0,False
18320,<=50K,0,False
18321,<=50K,0,False
18322,<=50K,0,False
18323,<=50K,0,False
18324,<=50K,0,False
18325,>50K,1,False
18326,>50K,1,False
18327,<=50K,0,False
18328,<=50K,0,False
18329,<=50K,0,False
18330,<=50K,0,False
18331,<=50K,0,False
18332,>50K,1,False
18333,>50K,1,False
18334,<=50K,0,False
18335,<=50K,0,False
18336,<=50K,0,False
18337,<=50K,0,False
18338,<=50K,0,False
18339,<=50K,0,False
18340,>50K,1,False
18341,<=50K,0,False
18342,>50K,1,False
18343,<=50K,0,False
18344,<=50K,0,False
18345,>50K,1,False
18346,<=50K,0,False
18347,<=50K,0,False
18348,<=50K,0,False
18349,<=50K,0,False
18350,<=50K,0,False
18351,<=50K,0,False
18352,<=50K,0,False
18353,<=50K,0,False
18354,>50K,1,False
18355,>50K,1,False
18356,<=50K,0,False
18357,<=50K,0,False
18358,>50K,1,False
18359,<=50K,0,False
18360,<=50K,0,False
18361,>50K,1,False
18362,<=50K,0,False
18363,<=50K,0,False
18364,<=50K,0,False
18365,>50K,1,False
18366,<=50K,0,False
18367,<=50K,0,False
18368,>50K,1,False
18369,>50K,1,False
18370,<=50K,0,False
18371,<=50K,0,False
18372,<=50K,0,False
18373,>50K,1,False
18374,<=50K,0,False
18375,<=50K,0,False
18376,<=50K,0,False
18377,<=50K,0,False
18378,<=50K,0,False
18379,<=50K,0,False
18380,<=50K,0,False
18381,<=50K,0,False
18382,<=50K,0,False
18383,<=50K,0,False
18384,<=50K,0,False
18385,<=50K,0,False
18386,>50K,1,False
18387,<=50K,0,False
18388,<=50K,0,False
18389,<=50K,0,False
18390,>50K,1,False
18391,<=50K,0,False
18392,>50K,1,False
18393,<=50K,0,False
18394,<=50K,0,False
18395,<=50K,0,False
18396,<=50K,0,False
18397,<=50K,0,False
18398,<=50K,0,False
18399,<=50K,0,False
18400,<=50K,0,False
18401,<=50K,0,False
18402,<=50K,0,False
18403,<=50K,0,False
18404,<=50K,0,False
18405,<=50K,0,False
18406,<=50K,0,False
18407,<=50K,0,False
18408,<=50K,0,False
18409,<=50K,0,False
18410,>50K,1,False
18411,<=50K,0,False
18412,<=50K,0,False
18413,>50K,1,False
18414,>50K,1,False
18415,<=50K,0,False
18416,<=50K,0,False
18417,<=50K,0,False
18418,<=50K,0,False
18419,<=50K,0,False
18420,<=50K,0,False
18421,>50K,1,False
18422,>50K,1,False
18423,<=50K,0,False
18424,<=50K,0,False
18425,<=50K,0,False
18426,<=50K,0,False
18427,<=50K,0,False
18428,<=50K,0,False
18429,<=50K,0,False
18430,<=50K,0,False
18431,<=50K,0,False
18432,<=50K,0,False
18433,>50K,1,False
18434,<=50K,0,False
18435,<=50K,0,False
18436,<=50K,0,False
18437,>50K,1,False
18438,<=50K,0,False
18439,<=50K,0,False
18440,<=50K,0,False
18441,<=50K,0,False
18442,<=50K,0,False
18443,>50K,1,False
18444,<=50K,0,False
18445,<=50K,0,False
18446,>50K,1,False
18447,<=50K,0,False
18448,>50K,1,False
18449,<=50K,0,False
18450,<=50K,0,False
18451,<=50K,0,False
18452,>50K,1,False
18453,<=50K,0,False
18454,>50K,1,False
18455,>50K,1,False
18456,<=50K,0,False
18457,<=50K,0,False
18458,<=50K,0,False
18459,<=50K,0,False
18460,<=50K,0,False
18461,<=50K,0,False
18462,>50K,1,False
18463,>50K,1,False
18464,<=50K,0,False
18465,<=50K,0,False
18466,<=50K,0,False
18467,<=50K,0,False
18468,>50K,1,False
18469,>50K,1,False
18470,>50K,1,False
18471,<=50K,0,False
18472,<=50K,0,False
18473,<=50K,0,False
18474,<=50K,0,False
18475,<=50K,0,False
18476,<=50K,0,False
18477,>50K,1,False
18478,<=50K,0,False
18479,<=50K,0,False
18480,<=50K,0,False
18481,<=50K,0,False
18482,>50K,1,False
18483,<=50K,0,False
18484,<=50K,0,False
18485,>50K,1,False
18486,>50K,1,False
18487,>50K,1,False
18488,<=50K,0,False
18489,<=50K,0,False
18490,<=50K,0,False
18491,>50K,1,False
18492,>50K,1,False
18493,>50K,1,False
18494,<=50K,0,False
18495,<=50K,0,False
18496,<=50K,0,False
18497,<=50K,0,False
18498,<=50K,0,False
18499,<=50K,0,False
18500,<=50K,0,False
18501,<=50K,0,False
18502,<=50K,0,False
18503,<=50K,0,False
18504,<=50K,0,False
18505,<=50K,0,False
18506,<=50K,0,False
18507,<=50K,0,False
18508,<=50K,0,False
18509,>50K,1,False
18510,<=50K,0,False
18511,<=50K,0,False
18512,<=50K,0,False
18513,>50K,1,False
18514,<=50K,0,False
18515,>50K,1,False
18516,<=50K,0,False
18517,>50K,1,False
18518,<=50K,0,False
18519,<=50K,0,False
18520,>50K,1,False
18521,<=50K,0,False
18522,<=50K,0,False
18523,<=50K,0,False
18524,<=50K,0,False
18525,<=50K,0,False
18526,>50K,1,False
18527,<=50K,0,False
18528,<=50K,0,False
18529,<=50K,0,False
18530,<=50K,0,False
18531,<=50K,0,False
18532,<=50K,0,False
18533,>50K,1,False
18534,<=50K,0,False
18535,<=50K,0,False
18536,<=50K,0,False
18537,<=50K,0,False
18538,<=50K,0,False
18539,<=50K,0,False
18540,<=50K,0,False
18541,<=50K,0,False
18542,>50K,1,False
18543,<=50K,0,False
18544,>50K,1,False
18545,<=50K,0,False
18546,<=50K,0,False
18547,<=50K,0,False
18548,<=50K,0,False
18549,<=50K,0,False
18550,<=50K,0,False
18551,<=50K,0,False
18552,<=50K,0,False
18553,<=50K,0,False
18554,<=50K,0,False
18555,>50K,1,False
